GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ejbca-common/cesecore-common,org.cesecore.authentication.tokens,X509CertificateAuthenticationTokenMetaData,0,7,0,0,0,2,0,1,0,1
ejbca-common/cesecore-common,org.cesecore.authentication.tokens,AuthenticationSubject,15,0,0,0,6,0,3,0,3,0
ejbca-common/cesecore-common,org.cesecore.certificates.crl,RevokedCertInfo,128,263,23,37,27,61,25,26,11,10
ejbca-common/cesecore-common,org.cesecore.certificates.crl,RevocationReasons,18,204,2,2,5,25,4,5,3,4
ejbca-common/cesecore-common,org.cesecore.certificates.util.dn,DNFieldsUtil,55,456,26,87,15,110,22,46,2,8
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,PrivateKeyUsagePeriod,115,15,18,0,26,5,11,3,2,3
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,SubjectAltNames,31,16,10,0,10,5,6,3,1,3
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,CertificatePolicies,176,16,28,0,42,5,16,3,2,3
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,QcStatement,122,220,23,17,21,54,18,6,0,4
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,BasicConstraint,30,12,6,0,7,4,4,2,1,2
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,SeisCardNumber,43,0,6,0,14,0,7,0,4,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,OcspNoCheck,2,11,0,0,1,4,1,2,1,2
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,KeyUsage,28,16,6,0,9,5,4,3,1,3
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,DocumentTypeList,86,0,8,0,22,0,8,0,4,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,IssuerAltNames,68,16,20,0,18,5,11,3,1,3
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,AuthorityInformationAccess,132,15,22,0,29,5,12,3,1,3
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,StandardCertificateExtension,0,3,0,0,0,1,0,1,0,1
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,ExtendedKeyUsage,50,16,6,0,14,5,4,3,1,3
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,NameConstraint,259,296,41,36,61,61,31,20,5,5
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,SubjectKeyIdentifier,12,12,0,0,3,4,1,2,1,2
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,MsTemplate,8,10,0,0,2,4,1,2,1,2
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,AuthorityKeyIdentifier,88,16,14,0,20,5,9,3,2,3
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,SubjectDirectoryAttributes,52,15,12,0,14,5,7,3,1,3
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,CrlDistributionPoints,213,16,34,0,53,5,18,3,1,3
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions.standard,FreshestCrl,98,15,12,0,24,5,7,3,1,3
ejbca-common/cesecore-common,org.cesecore.certificates.ocsp.cache,OcspRequestSignerStatusCache.OcspSignerStatus,0,12,0,0,0,4,0,1,0,1
ejbca-common/cesecore-common,org.cesecore.certificates.ocsp.cache,GlobalOcspConfigurationCache,63,0,4,0,21,0,12,0,10,0
ejbca-common/cesecore-common,org.cesecore.certificates.ocsp.cache,OcspRequestSignerStatusCache,10,94,2,8,2,21,2,9,0,6
ejbca-common/cesecore-common,org.cesecore.certificates.ocsp.cache,OcspExtensionsCache,72,0,4,0,21,0,9,0,7,0
ejbca-common/cesecore-common,org.cesecore.certificates.ocsp.cache,OcspSigningCache,550,0,68,0,117,0,47,0,13,0
ejbca-common/cesecore-common,org.cesecore.certificates.ocsp.cache,OcspConfigurationCache,156,0,34,0,37,0,24,0,7,0
ejbca-common/cesecore-common,org.cesecore.certificates.ocsp.cache,OcspSigningCacheEntry,315,0,32,0,84,0,38,0,22,0
ejbca-common/cesecore-common,org.cesecore.time,TrustedTime,124,0,4,0,29,0,18,0,16,0
ejbca-common/cesecore-common,org.cesecore.keys.token,CryptoTokenAuthenticationFailedException,3,4,0,0,2,2,1,1,1,1
ejbca-common/cesecore-common,org.cesecore.keys.token,CachingKeyStoreWrapper,328,186,48,26,70,51,35,20,6,12
ejbca-common/cesecore-common,org.cesecore.keys.token,KeyRenewalFailedException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-common,org.cesecore.keys.token,CryptoTokenFactory,114,187,16,10,31,42,13,10,1,9
ejbca-common/cesecore-common,org.cesecore.keys.token,BaseCryptoToken,535,405,75,45,140,115,60,37,11,26
ejbca-common/cesecore-common,org.cesecore.keys.token,PublicCryptoToken,186,0,20,0,64,0,40,0,30,0
ejbca-common/cesecore-common,org.cesecore.keys.token,IllegalCryptoTokenException,8,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-common,org.cesecore.keys.token,KeyPairInfo,81,0,6,0,23,0,13,0,10,0
ejbca-common/cesecore-common,org.cesecore.keys.token,PKCS11CryptoToken,571,18,62,0,136,7,46,2,15,2
ejbca-common/cesecore-common,org.cesecore.keys.token,CryptoTokenClassNotFoundException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-common,org.cesecore.keys.token,SoftCryptoToken,304,402,25,25,71,111,21,19,1,14
ejbca-common/cesecore-common,org.cesecore.keys.token,CryptoTokenOfflineException,17,5,0,0,7,2,3,1,3,1
ejbca-common/cesecore-common,org.cesecore.keys.token,AvailableCryptoToken,42,41,8,6,13,14,11,3,5,2
ejbca-common/cesecore-common,org.cesecore.keys.token,CryptoTokenConstants,3,0,0,0,1,0,1,0,1,0
ejbca-common/cesecore-common,org.cesecore.keys.token,CryptoTokenIdInUseException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-common,org.cesecore.keys.token,PrivateKeyNotExtractableException,13,0,0,0,6,0,3,0,3,0
ejbca-common/cesecore-common,org.cesecore.keys.token,CachingKeyStoreWrapper.KeyStoreMapEntry,204,48,28,2,47,14,20,3,5,3
ejbca-common/cesecore-common,org.cesecore.keys.token,CryptoTokenInfo,101,0,4,0,27,0,16,0,14,0
ejbca-common/cesecore-common,org.cesecore.keys.token,CachingKeyStoreWrapper.KeyStoreCache,4,81,1,3,1,19,1,6,0,5
ejbca-common/cesecore-common,org.cesecore.keys.token,NullCryptoToken,29,3,0,0,15,2,13,1,13,1
ejbca-common/cesecore-common,org.cesecore.authorization.access,AccessTreeState,3,56,0,0,1,5,1,2,1,2
ejbca-common/cesecore-common,org.cesecore.authorization.access,AccessSet,116,192,25,25,31,42,21,14,5,5
ejbca-common/cesecore-common,org.cesecore.authorization.access,AuthorizationCacheReload,0,9,0,0,0,4,0,2,0,2
ejbca-common/cesecore-common,org.cesecore.jndi,JndiHelper,82,0,8,0,28,0,8,0,4,0
ejbca-common/cesecore-common,org.cesecore.jndi,JndiConstants,3,0,0,0,1,0,1,0,1,0
ejbca-common/cesecore-common,org.cesecore.audit.enums,ModuleTypeHolder,19,0,2,0,7,0,4,0,3,0
ejbca-common/cesecore-common,org.cesecore.audit.enums,EventTypes,664,0,2,0,69,0,3,0,2,0
ejbca-common/cesecore-common,org.cesecore.audit.enums,ServiceTypeHolder,19,0,2,0,7,0,4,0,3,0
ejbca-common/cesecore-common,org.cesecore.audit.enums,EventTypeHolder,19,0,2,0,7,0,4,0,3,0
ejbca-common/cesecore-common,org.cesecore.audit.enums,ModuleTypes,164,0,2,0,19,0,3,0,2,0
ejbca-common/cesecore-common,org.cesecore.audit.enums,ServiceTypes,24,0,2,0,5,0,3,0,2,0
ejbca-common/cesecore-common,org.cesecore.audit.enums,EventStatus,34,0,0,0,4,0,1,0,1,0
ejbca-common/cesecore-common,org.cesecore.certificates.ocsp.exception,OcspFailureException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-common,org.cesecore.certificates.ocsp.exception,IllegalNonceException,8,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-common,org.cesecore.certificates.endentity,EndEntityConstants,152,0,4,0,34,0,7,0,5,0
ejbca-common/cesecore-common,org.cesecore.certificates.endentity,EndEntityInformation,612,191,44,2,145,53,43,30,20,30
ejbca-common/cesecore-common,org.cesecore.certificates.endentity,EndEntityType,10,100,2,6,2,24,2,11,0,9
ejbca-common/cesecore-common,org.cesecore.certificates.endentity,EndEntityTypes,76,140,8,4,12,19,9,8,5,6
ejbca-common/cesecore-common,org.cesecore.certificates.endentity,ExtendedInformation,407,373,64,18,100,103,51,38,12,36
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions,CertificateExtentionConfigurationException,9,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions,CertificateExtensionException,5,4,0,0,2,2,1,1,1,1
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions,CustomCertificateExtension,0,12,0,0,0,1,0,1,0,1
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions,CertificateExtensionFactory,80,206,3,3,11,38,3,5,0,5
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions,CertificateExtensionLocation,34,0,0,0,4,0,1,0,1,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions,BasicCertificateExtension,168,816,22,79,26,176,21,53,3,16
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions,CertificateExtension,15,72,1,1,5,26,2,12,1,12
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions,AvailableCustomCertificateExtensionsConfiguration,287,176,28,10,76,35,31,5,14,3
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.certextensions,BasicCertificateExtension.Encoding,2,166,1,3,1,22,1,6,0,5
ejbca-common/cesecore-common,org.cesecore.certificates.ca.internal,CaCertificateCache,192,215,29,17,42,53,22,9,4,4
ejbca-common/cesecore-common,org.cesecore.certificates.ca.internal,SernoGeneratorRandom,56,208,13,25,14,47,15,14,2,8
ejbca-common/cesecore-common,org.cesecore.certificates.ca.internal,CertificateValidity,255,554,26,78,55,137,23,45,0,16
ejbca-common/cesecore-common,org.cesecore.certificates.ca.internal,RequestAndPublicKeySelector,78,0,12,0,29,0,10,0,4,0
ejbca-common/cesecore-common,org.cesecore.authorization.cache,RemoteAccessSetCacheHolder,23,112,8,10,10,38,7,7,1,4
ejbca-common/cesecore-common,org.cesecore.certificates.certificatetransparency,CTSubmissionConfigParams,17,0,0,0,7,0,5,0,5,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificatetransparency,CertificateTransparency.UsageMode,34,0,0,0,4,0,1,0,1,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificatetransparency,CtLogManager,318,0,46,0,60,0,37,0,14,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificatetransparency,CTLogInfo,227,0,32,0,66,0,37,0,21,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificatetransparency,CertificateTransparencyFactory,45,0,2,0,11,0,5,0,4,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificatetransparency,CtLogManager.new Comparator() {...},10,0,0,0,2,0,2,0,2,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificatetransparency,GoogleCtPolicy,119,0,4,0,22,0,15,0,13,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificatetransparency,DuplicateCtLogException,4,0,0,0,2,0,1,0,1,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificatetransparency,CTLogException,8,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-common,org.cesecore.profiles,ProfileBase,107,30,8,0,29,10,16,3,12,3
ejbca-common/cesecore-common,org.cesecore.authentication,AuthenticationFailedException,12,4,0,0,6,2,3,1,3,1
ejbca-common/cesecore-common,org.cesecore.authorization,AuthorizationCache.AuthorizationResult,6,9,0,0,2,4,2,1,2,1
ejbca-common/cesecore-common,org.cesecore.authorization,AuthorizationCache.AuthorizationCacheEntry,0,18,0,0,0,4,0,1,0,1
ejbca-common/cesecore-common,org.cesecore.authorization,AuthorizationDeniedException,7,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-common,org.cesecore.authorization,AuthorizationCache,81,291,16,32,20,61,18,16,3,7
ejbca-common/cesecore-common,org.cesecore.authorization,AuthorizationCache.new AuthorizationCacheReloadListener() {...},3,13,0,0,1,3,1,2,1,2
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.request,ResponseStatus,60,0,6,0,18,0,9,0,6,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.request,PKCS10RequestMessage,298,373,44,38,99,106,61,20,27,13
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.request,CVCRequestMessage,363,0,16,0,129,0,47,0,39,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.request,FailInfo,98,0,6,0,26,0,10,0,7,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.request,SimpleRequestMessage,223,78,3,1,55,23,37,4,35,4
ejbca-common/cesecore-common,org.cesecore.certificates.certificate.request,RequestMessageUtils,505,0,75,0,148,0,47,0,8,0
ejbca-common/cesecore-common,org.cesecore.authorization.user.matchvalues,InvalidMatchValueException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-common,org.cesecore.authorization.user.matchvalues,AccessMatchValueReverseLookupRegistry,69,84,11,9,13,15,13,6,5,4
ejbca-common/cesecore-common,org.cesecore.authorization.user.matchvalues,X500PrincipalAccessMatchValue,27,202,4,2,7,23,5,6,3,5
ejbca-common/cesecore-common,org.cesecore.authorization.user.matchvalues,ReverseMatchValueLookupException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-common,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceRequestException,11,0,0,0,6,0,3,0,3,0
ejbca-common/cesecore-common,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceNotActiveException,11,0,0,0,6,0,3,0,3,0
ejbca-common/cesecore-common,org.cesecore.certificates.ca.extendedservices,ExtendedCAService,34,0,0,0,11,0,6,0,6,0
ejbca-common/cesecore-common,org.cesecore.certificates.ca.extendedservices,IllegalExtendedCAServiceRequestException,11,0,0,0,6,0,3,0,3,0
ejbca-common/cesecore-common,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceInfo,16,0,0,0,7,0,3,0,3,0
ejbca-common/cesecore-common,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceRequest,3,0,0,0,1,0,1,0,1,0
ejbca-common/cesecore-common,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceTypes,3,0,0,0,1,0,1,0,1,0
ejbca-common/cesecore-common,org.cesecore.certificates.ca.extendedservices,ExtendedCAServiceResponse,3,0,0,0,1,0,1,0,1,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificateprofile,PKIDisclosureStatement,17,55,3,3,3,15,5,8,2,8
ejbca-common/cesecore-common,org.cesecore.certificates.certificateprofile,CertificateProfileConstants,47,0,18,0,2,0,11,0,2,0
ejbca-common/cesecore-common,org.cesecore.certificates.certificateprofile,CertificatePolicy,55,124,5,23,12,36,8,19,3,10
ejbca-common/cesecore-common,org.cesecore.certificates.certificateprofile,CertificateProfile,1424,4269,261,221,311,943,266,285,81,229
ejbca-common/cesecore-common,org.ejbca.core.model.ca.certificateprofiles,CertificatePolicy,151,28,28,0,38,10,22,5,8,5
ejbca-common/cesecore-common,org.cesecore,CesecoreException,60,46,7,1,18,15,9,6,5,6
ejbca-common/cesecore-common,org.cesecore,ErrorCode,28,319,4,2,9,66,8,3,5,3
ejbca-common/cesecore-common,org.cesecore.authorization.control,AuditLogRulesReference,7,0,0,0,3,0,3,0,3,0
ejbca-common/cesecore-common,org.cesecore.authorization.control,AuditLogRules,137,0,2,0,18,0,6,0,5,0
ejbca-common/cesecore-entity,org.cesecore.certificates.crl,CRLData,324,0,8,0,107,0,42,0,38,0
ejbca-common/cesecore-entity,org.cesecore.authorization.user,AccessUserAspectData,433,84,59,5,110,10,63,5,32,4
ejbca-common/cesecore-entity,org.cesecore.authorization.cache,AccessTreeUpdateData,75,0,0,0,28,0,15,0,15,0
ejbca-common/cesecore-entity,org.cesecore.profiles,ProfileData,251,0,4,0,64,0,24,0,22,0
ejbca-common/cesecore-entity,org.cesecore.keybind,InternalKeyBindingData,285,0,6,0,76,0,37,0,34,0
ejbca-common/cesecore-entity,org.cesecore.authorization.rules,AccessRuleData,245,218,38,29,64,59,45,21,19,13
ejbca-common/cesecore-entity,org.cesecore.keys.token,CryptoTokenData,229,0,6,0,63,0,30,0,27,0
ejbca-common/cesecore-entity,org.cesecore.certificates.certificate,CertificateStatusHelper,74,0,12,0,15,0,8,0,2,0
ejbca-common/cesecore-entity,org.cesecore.certificates.certificate,BaseCertificateData,216,20,52,2,57,6,35,4,8,4
ejbca-common/cesecore-entity,org.cesecore.certificates.certificate,Base64CertData,218,0,22,0,64,0,33,0,22,0
ejbca-common/cesecore-entity,org.cesecore.certificates.certificate,CertificateData,771,222,84,6,183,83,91,22,46,22
ejbca-common/cesecore-entity,org.cesecore.certificates.certificate,NoConflictCertificateData,808,0,92,0,223,0,111,0,65,0
ejbca-common/cesecore-entity,org.cesecore.audit.impl.integrityprotected,AuditRecordData,266,0,2,0,84,0,45,0,44,0
ejbca-common/cesecore-entity,org.cesecore.configuration,GlobalConfigurationData,261,0,6,0,57,0,24,0,21,0
ejbca-common/cesecore-entity,org.cesecore.roles,RoleData,306,0,26,0,76,0,42,0,29,0
ejbca-common/cesecore-entity,org.cesecore.roles,Role,335,70,54,4,90,21,45,10,17,9
ejbca-common/cesecore-entity,org.cesecore.roles,RoleInformation,192,0,32,0,49,0,26,0,10,0
ejbca-common/cesecore-entity,org.cesecore.roles,AccessRulesMigrator,40,338,10,48,9,71,9,23,0,3
ejbca-common/cesecore-entity,org.cesecore.roles,AdminGroupData,228,132,42,26,65,33,44,15,21,4
ejbca-common/cesecore-entity,org.cesecore.certificates.ca,CAData,384,0,19,0,92,0,42,0,32,0
ejbca-common/cesecore-entity,org.cesecore.legacy,Eca7277CertificateProfileData,45,0,2,0,12,0,4,0,3,0
ejbca-common/cesecore-entity,org.cesecore.certificates.certificateprofile,CertificateProfileData,211,0,10,0,68,0,33,0,28,0
ejbca-common/cesecore-entity,org.cesecore.dbprotection,DatabaseProtectionException,32,0,0,0,13,0,5,0,5,0
ejbca-common/cesecore-entity,org.cesecore.dbprotection,ProtectedDataNoopImpl,6,3,0,0,5,1,5,1,5,1
ejbca-common/cesecore-entity,org.cesecore.dbprotection,CachedCryptoToken,170,0,6,0,52,0,31,0,28,0
ejbca-common/cesecore-entity,org.cesecore.dbprotection,ProtectionStringBuilder,44,0,4,0,13,0,7,0,5,0
ejbca-common/cesecore-entity,org.cesecore.dbprotection,ProtectedData,63,32,1,3,19,13,6,3,5,2
ejbca-common/cesecore-entity,org.cesecore.roles.member,RoleMember,140,0,0,0,50,0,21,0,21,0
ejbca-common/cesecore-entity,org.cesecore.roles.member,RoleMemberData,277,0,0,0,77,0,37,0,37,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.crl,CrlImportException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.crl,CrlStoreException,11,0,0,0,6,0,3,0,3,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.crl,CRLInfo,33,0,0,0,10,0,5,0,5,0
ejbca-common/cesecore-ejb-interface,org.cesecore.time.providers,TrustedTimeProviderException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-ejb-interface,org.cesecore.keys.token,CryptoTokenNameInUseException,22,0,0,0,9,0,4,0,4,0
ejbca-common/cesecore-ejb-interface,org.cesecore.audit.impl.integrityprotected,IntegrityProtectedDevice,68,0,0,0,13,0,10,0,10,0
ejbca-common/cesecore-ejb-interface,org.cesecore.audit.impl.integrityprotected,NodeSequenceHolder,74,0,4,0,16,0,7,0,5,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.ocsp,OcspResponseInformation,190,0,22,0,51,0,21,0,10,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.ca,CAExistsException,13,0,0,0,6,0,3,0,3,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.ca,SignedByExternalCANotSupportedException,5,0,0,0,2,0,1,0,1,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.ocsp.exception,OcspInitializationException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.ocsp.exception,CryptoProviderException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.ocsp.exception,CacheNotInitializedException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.ocsp.exception,NotSupportedException,8,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.ocsp.exception,MalformedRequestException,12,4,0,0,6,2,3,1,3,1
ejbca-common/cesecore-ejb-interface,org.cesecore.audit.impl,AuditExporterDummy,11,0,0,0,9,0,9,0,9,0
ejbca-common/cesecore-ejb-interface,org.cesecore.audit.impl,AuditExporterXml,2,47,0,0,2,15,2,7,2,7
ejbca-common/cesecore-ejb-interface,org.cesecore.common.exception,ReferencesToItemExistException,13,0,0,0,6,0,3,0,3,0
ejbca-common/cesecore-ejb-interface,org.cesecore.profiles,ProfileDoesNotExistException,7,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-ejb-interface,org.cesecore.audit,AuditDevicesConfig,380,0,38,0,100,0,33,0,14,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.certificate,CertificateRevokeException,8,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.certificate,CertificateDataWrapper,214,0,24,0,56,0,23,0,11,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.certificate.request,X509ResponseMessage,163,0,14,0,63,0,38,0,31,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.certificate.request,ResponseMessageUtils,100,0,8,0,29,0,7,0,3,0
ejbca-common/cesecore-ejb-interface,org.cesecore.keys.validation,ValidatorImportResult,15,0,0,0,6,0,3,0,3,0
ejbca-common/cesecore-ejb-interface,org.cesecore.audit.audit,SigningFileOutputStream,160,0,4,0,40,0,7,0,5,0
ejbca-common/cesecore-ejb-interface,org.cesecore.audit.audit,LogServiceState,0,51,0,4,0,10,0,7,0,5
ejbca-common/cesecore-ejb-interface,org.cesecore.roles,RoleExistsException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-ejb-interface,org.cesecore.roles,RoleNotFoundException,16,0,0,0,8,0,4,0,4,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.certificate.exception,CertificateSerialNumberException,10,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.certificate.exception,CustomCertificateSerialNumberException,8,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.certificateprofile,CertificateProfileExistsException,7,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-ejb-interface,org.cesecore.certificates.certificateprofile,CertificateProfileDoesNotExistException,7,0,0,0,4,0,2,0,2,0
ejbca-common/cesecore-ejb-interface,org.cesecore.audit.impl.log4j,Log4jDeviceErrorHandler,67,0,2,0,25,0,10,0,9,0
ejbca-common/cesecore-ejb-interface,org.cesecore.audit.impl.log4j,Log4jDevice,192,0,22,0,54,0,23,0,12,0
ejbca-common/cesecore-ejb-interface,org.cesecore.authorization.control,CryptoTokenRules,146,0,0,0,16,0,4,0,4,0
ejbca-common/cesecore-ejb-interface,org.cesecore.authorization.control,StandardRules,429,0,0,0,39,0,4,0,4,0
ejbca-common/shared-resources,com.primekey.anttools,ServiceManifestBuilder,539,0,66,0,98,0,41,0,8,0
